"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"164",9220.12942272172,0.309414937718925,0.248685733195785,1.24420059704562,0.213425744086312,0.612309569845199
"165",1776.62873435008,0.0585275875860048,0.438160293674311,0.13357574483805,0.893738065094048,0.968134613954993
"166",12842.2023517975,0.259976868956608,0.326445597731278,0.796386505939695,0.425807419009984,0.754782112961784
"167",13539.7887898203,0.656660662876674,0.432113826634418,1.51964742251173,0.128599612428937,0.550648123572422
"168",20083.7511734293,0.514577097443888,0.354494148939966,1.45158135608899,0.146618045840807,0.565734462143105
"169",115876.436266481,-1.51733290820272,0.312481042676874,-4.8557598733173,1.19925959575661e-06,0.000201684178973329
"170",52628.7621305086,-0.784218225597383,0.487663109240805,-1.6081147225146,0.10781005535415,0.532578919680526
"171",160.765278658951,0.582543025443671,0.7669351365363,0.759572743106547,0.447510016927785,0.766677112244872
"172",2556.4384056123,-0.186249548965747,0.359781127264842,-0.517674593944571,0.604685327154376,0.849060347749999
"173",2207.43512826831,-0.0093144203483247,0.404296228423236,-0.0230386031169549,0.981619480278467,0.994558742820774
"174",833.233882746816,-0.571566343960508,0.54834832698248,-1.04234173031182,0.297253271506136,0.67608227986992
"175",1880.15371625201,0.229466036073073,0.357094543156115,0.642591830289477,0.520488985578682,0.809184644782291
"176",462.547423516248,-0.50454868773596,0.587679659461198,-0.858543731458301,0.390592293472619,0.733974960716763
"177",126.957940153682,0.555604504847338,0.539125079567994,1.03056697954499,0.302743927485725,0.677162792246461
"178",149.986105095907,-0.564412163795456,0.562231351213238,-1.00387885267784,0.315437010838349,0.681625898280856
"179",576.707184970019,-0.191012558922421,0.524466686757651,-0.364203416051638,0.715706116275954,0.895327056195146
"180",1128.14581192959,0.207895122517029,0.47768888230387,0.435210301555191,0.663409785809386,0.875943784054709
"181",165.111506746577,0.197639372656922,0.481569834825678,0.410406463121728,0.681507805957161,0.883698355160006
"182",789.263964716539,0.274952123457549,0.489402649369843,0.56181167758609,0.57424433498783,0.833086714242197
"183",814.931178896123,-0.176026037011355,0.2986599288185,-0.58938618818974,0.555602239646661,0.82646160961792
"184",48.0905511583251,-0.938478019119706,0.72475546049358,-1.29488920094589,0.195358454343948,0.600672894596494
"185",1072.62678496722,-0.631707103841218,0.424859239425765,-1.48686210683573,0.137051234145066,0.56284484185546
"186",883.953294039803,-0.493166075336579,0.385343794536663,-1.279808011258,0.200612665659552,0.602267858180272
"187",635.636371107797,-0.315321748968032,0.3168447889771,-0.995193103809644,0.319642355185392,0.686875905476164
"188",1627.28127256027,0.328833343053505,0.210963936559685,1.55871827391917,0.119063074695634,0.549043123526301
"189",102.286530591627,-0.275336312615199,0.41726938898943,-0.659852651262117,0.509348391693394,0.80162458246252
"190",555.94900777578,0.140543827472947,0.227300263628514,0.618317925502468,0.53636578796549,0.819602010435816
"191",259.347313578016,0.379387246216397,0.320066663332249,1.18533821131684,0.23588375116466,0.622797508194475
"192",638.842694010077,-0.395310721645638,0.458270256284505,-0.862614835295398,0.388349270959698,0.731449508548088
"193",674.892956362175,0.27404633574237,0.225872336283967,1.21327976790322,0.225022875500286,0.616381963549234
"194",96.4815404500684,-0.387458588839705,0.513453302840919,-0.754613100540809,0.450481160852666,0.769298512219917
"195",1690.90386204631,0.280404718971105,0.24331528728174,1.15243362677175,0.24914292953588,0.631913518864225
"196",1542.74868829518,-0.0444247815679465,0.184878892538837,-0.240291257470694,0.810104472029225,0.934856192755277
"197",4216.66511915605,0.0040606087475272,0.312601742438709,0.0129897188539291,0.989635995336014,0.996231543798156
"198",53693.784692286,0.464442993080155,0.303131740411673,1.53214900046234,0.125485670284305,0.550648123572422
"199",8135.11945052559,0.152979197494272,0.191649609524303,0.798223371672838,0.424740876916785,0.754782112961784
"200",5796.37995547198,0.0654159270109049,0.324996092067282,0.201282195717487,0.840477923427239,0.946942889667781
"201",945.162685351744,0.122620733802756,0.19850508391099,0.617720873374403,0.536759350146373,0.819602010435816
"202",2930.85350093228,-0.0580158020782647,0.280488227250087,-0.206838635072327,0.836135882109462,0.944824701494375
"203",1546.1707773844,-0.16590327541671,0.178056635096549,-0.931744415627933,0.351468626634993,0.71139751325178
"204",752.03846122415,-0.135960879193657,0.236322098431107,-0.575320209562597,0.565074756031205,0.829565905382514
"205",820.048138555961,0.00227549378277335,0.230054154126624,0.00989112233774702,0.992108154880101,0.997129125933704
"206",4143.70509027172,0.418480430035508,0.455976866978639,0.917766799900208,0.358740967102642,0.716687611480016
"207",1885.27172470404,-0.251269799418574,0.430301242876815,-0.583939283416169,0.55926116238287,0.826603812035515
"208",207.138679975434,0.135335014998056,0.459949227096896,0.294239031234519,0.76857525739376,0.915849998644197
"209",1197.82467357479,-0.146015467739418,0.24078005136912,-0.606426765461451,0.544231399525865,0.823264393181872
"210",184321.496763881,0.0638925556752701,0.360231353913377,0.177365337528709,0.859221432269245,0.953649497852924
"211",3235.1839353228,0.168049667369678,0.335704221421526,0.500588484285596,0.616660768607831,0.855081008815022
"212",3602.3195396902,0.0227166419776179,0.369087689529208,0.061548089037037,0.950922717457314,0.983185689672334
"213",594.860754200923,-0.0120853863572521,0.341356906888891,-0.0354039602344586,0.971757626882773,0.989863966591702
"214",1023.52232492058,-0.0710010812266258,0.287324921927236,-0.247110764880349,0.804822502869006,0.931215507357857
"215",30416.7941060483,-0.335735389800929,0.263842828693202,-1.27248252857129,0.203201727862424,0.602329644249532
"216",159.518788529877,-0.946182273222274,0.518702483028285,-1.82413291661586,0.0681319802453777,0.4685438772837
"217",2124.21694504223,0.246804317874838,0.185449337987573,1.3308449658169,0.183240028851676,0.593353181686196
"218",1805.22434060657,-0.096146190045886,0.180282447739578,-0.533308656784887,0.593819936151407,0.843516530677063
"219",762.998417155174,0.0345001876232235,0.212487372952797,0.162363471973874,0.871019634261449,0.958132560099887
"220",854.172519404324,-0.154541809278196,0.212286607503753,-0.727986617222022,0.46662177855554,0.776632116804142
"221",4637.18619064733,0.331663411874408,0.392610686892338,0.844764095699099,0.39824256478244,0.739511397301238
"222",916.389663437031,0.0380962036772854,0.373017624964604,0.102129768481852,0.91865367271664,0.973873540438044
"223",3225.78317779969,-0.32305517819769,0.299496308927507,-1.0786616347779,0.28073859433311,0.66116272274806
"224",476.465279882542,-0.467120555105493,0.528340439743799,-0.884127959866194,0.376627141435779,0.726943005525745
"225",321.454477105068,-2.19249202377558,0.619965502656514,-3.53647423022876,0.000405506060283202,0.0307548517877534
"226",322.493619550122,0.135361311718008,0.293856299498509,0.460637774139992,0.64505850578286,0.869671070187557
"227",1640.20708536619,0.589465318250702,0.184641188525037,3.19249092230996,0.00141051378196792,0.0673563865265671
"228",792.39370123026,0.15233167532862,0.227729239023449,0.668915752680028,0.50354922094455,0.798249338776033
"229",916.063451944956,0.108420555207038,0.22766176397707,0.476235241759605,0.633906794961746,0.863971628933064
"230",140.16023547463,-0.351049009782989,0.340588255547667,-1.03071378435672,0.30267505872038,0.677162792246461
"231",665.419042946499,-0.256397687784418,0.290518630403247,-0.882551619593318,0.377478578162094,0.727029841431085
"232",2918.78027155875,-0.14424596286702,0.214169827398482,-0.673512065724541,0.500621575264756,0.797427655648187
"233",859.474122716675,0.323182754352523,0.199873803456869,1.61693402918739,0.105892521977442,0.52694385480206
"234",408.550307289031,0.239620626210063,0.268371289070184,0.892869826128824,0.371926887512445,0.723284666112688
"235",3438.74155351543,0.241650445997944,0.247349950388149,0.976957729802409,0.328590079511469,0.693391395281157
"236",2132.0658486927,0.121049460951762,0.293291737574168,0.412727143127073,0.679806535852095,0.882675958602183
"237",1511.25655450822,-0.227869794597257,0.219751521454088,-1.03694296671737,0.299762437946461,0.67608227986992
"238",301.518992647815,-0.0510835876268164,0.335152115659559,-0.15241911132289,0.878856384526417,0.961373443254577
"239",5947.12236050646,0.455916983157162,0.337737385003406,1.34991565459229,0.177043039609436,0.589119739550907
"240",562.875999513147,0.0474251166115448,0.187263489923222,0.253253405834683,0.800072399364587,0.928218368548957
"241",1430.79809435191,-0.031604964889223,0.365430893052665,-0.0864868446813779,0.931079413309502,0.980279952860784
"242",443.93928605987,-0.941240288272501,0.655563156238716,-1.43577362350998,0.151066767611932,0.569254121598601
"243",811.447490652995,0.335486630852384,0.226688866231224,1.47994313276147,0.13888842349983,0.56284484185546
"244",1173.00699221117,-0.404197201399489,0.266325580472936,-1.51768073003624,0.129094904204194,0.550648123572422
"245",1963.25702838452,0.319081043747294,0.178980574351669,1.7827691351596,0.0746238919847433,0.480985902717053
"246",2009.86149038921,-1.83972912777677,0.293883005153447,-6.26007321116163,3.84796780538219e-10,2.97678789424366e-07
"247",1805.45974333406,0.141164180709842,0.258572343030803,0.54593688967356,0.585109319541899,0.839217618573543
"248",4881.60170650749,0.0425817853060319,0.255269667321263,0.166810987583737,0.867518772983091,0.95699773120942
"249",401.24899069435,0.0179845057598394,0.278632556945849,0.0645456006899244,0.948535798684988,0.983101947833208
"250",7654.03267623386,0.18809788603199,0.22231686270567,0.846080156686165,0.39750802967324,0.738856827859728
"251",6176.71541635741,-0.0504461531244474,0.253954447260008,-0.198642526912705,0.842542384792291,0.947921449789582
"252",569.753265410753,-0.528053813010051,0.38076322297471,-1.38682987522964,0.165493644954212,0.584059688579282
"253",928.578336301167,0.397736325997319,0.343526409799042,1.15780421723613,0.246943941995032,0.629337610534631
"254",1050.67485036824,0.349845046317601,0.301572237785717,1.160070465658,0.246020117691573,0.629225499029724
"255",19687.9522258818,0.26253760997992,0.402203448478366,0.652748281928373,0.513918570328738,0.802842096135525
"256",935.41903663062,-0.370015986521217,0.367638912538701,-1.00646578450062,0.31419156258957,0.681488114144441
"257",1042.39630732881,-0.737267330125537,0.345800030310683,-2.13206265327143,0.0330016963053742,0.385973826751382
"258",9533.65286465947,0.152952913832151,0.272134220885733,0.562049540606561,0.574082266241583,0.833086714242197
"259",190.300988764628,0.235683171563842,0.371075744016634,0.635134943105516,0.525340408861334,0.813658739039056
"260",395.841259545455,-0.316590428293575,0.404080306729422,-0.783483933815088,0.433342984625774,0.760083857509777
"261",7506.88258251901,0.132906476019115,0.290268629988513,0.457874059709362,0.647042924395242,0.86988172903707
"262",11554.3368842956,0.212869938805982,0.641175359280128,0.331999562561137,0.739889589317419,0.902666394205597
"263",444.758243493777,-0.491521066189833,0.419619275112262,-1.17135006741131,0.241458094183041,0.627546018170092
"264",3149.60769041763,-0.203261295803415,0.227259056020598,-0.894403503044525,0.371106038875963,0.722687450202666
"265",4131.55041871028,0.488720424824011,0.306768285299564,1.59312565295584,0.111132005540731,0.53750020773026
